Voltage,SMILES
1.68,NC1=CC2=NC3=CC=CC=C3N=C2C=C1N
1.9,C12=NC(C=CC=C3)=C3N=C1C4=NC5=C(N=C4C6=NC7=C(N=C26)C=CC=C7)C=CC=C5
2.4,N#CC(N=C1C(C2=NC(C#N)=C(N=C2C3=NC(C#N)=C(N=C13)C#N)C#N)=N4)=C4C#N
0.65,O=C(C1=CC=C(C=C1)C#CC2=CC=C(C=C2)C(O)=O)O
0.65,O=C(O[Li])C1=CC=C(C#CC2=CC=C(C(O[Li])=O)C=C2)C=C1
1,O=C(C1=CC=C(S1)C(O[Li])=O)O[Li]
1.2,O=C(C1=CC=C(N=C1)C(O[Na])=O)O[Na]
1.5,O=C(C1=NC=C(N=C1)C(O[Na])=O)O[Na]
0.75,O=C(C1=C(N)C=C(C(N)=C1)C(O[Li])=O)O[Li]
0.81,O=C(C1=C(OC)C=C(C(OC)=C1)C(O[Li])=O)O[Li]
0.8,O=C(C1=C(O[Li])C=C(C(O[Li])=C1)C(O[Li])=O)O[Li]
0.65,O=C(C1=C(C)C=C(C(C)=C1)C(O[Li])=O)O[Li]
1.08,O=C(C1=C(Br)C=C(C(Br)=C1)C(O[Li])=O)O[Li]
2,O=C1C(N2C(C3=C(C2=O)C=CC=C3)=O)=C(C(C(N4C(C5=C(C4=O)C=CC=C5)=O)=C1N6C(C7=C(C6=O)C=CC=C7)=O)=O)N8C(C9=C(C8=O)C=CC=C9)=O
3.3,N#CC1=C(C(C(Cl)=C(C1=O)Cl)=O)C#N
2.5,O=C1C(C(C(O[Li])=C(C1=O)O[Li])=O)=O
2.5,O=C1C(C(C(O)=C(C1=O)O)=O)=O
1.6,O=C1C(C(C(C(C1=O)=O)=O)=O)=O
1.6,OC1=C(O)C(O)=C(O)C(O)=C1O
1.6,[Li]OC1=C(O[Li])C(O[Li])=C(O[Li])C(O[Li])=C1O[Li]
3.13,O=S(OCC)/C(S(OCC)=O)=C(C=C/1)\C=CC1=C(S(OCC)=O)\S(OCC)=O
1.7,O=C(O[Li])C(C1=NSN=C21)=CC=C2C(O[Li])=O
1.7,O=C(O)C(C1=NSN=C21)=CC=C2C(O)=O
2,O=C1C2=C(C(C3=C1N=C4C=CC=CC4=N3)=O)N=C5C=CC=CC5=N2
2,OC1=C(N=C2C=CC=CC2=N3)C3=C(O)C4=C1N=C5C=CC=CC5=N4
2.2,O=C1C2=C(C(C3=C1C=CC4=NC5=C(N=C43)C=CC6=C5C(C7=C(C6=O)C=CC=C7)=O)=O)C=CC=C2
2.1,O=C1C2=NC3=C(N=C2C(C4=NC5=C(N=C14)C6=C(C=CC=C6)C(C5=O)=O)=O)C7=C(C=CC=C7)C(C3=O)=O
2.1,OC1=C2N=C3C(C4=C(C=CC=C4)C(O)=C3O)=NC2=C(O)C5=NC6=C(N=C15)C7=C(C=CC=C7)C(O)=C6O
1.9,O=C1C2=NC3=C(C4=C(C5=C3N=C6C(C7=C(C(C6=N5)=O)C=CC=C7)=O)N=C8C(C9=C(C(C8=N4)=O)C=CC=C9)=O)N=C2C(C%10=C1C=CC=C%10)=O
2.3,O=C1C2=CC=CC=C2N/C1=C3NC4=C(C/3=O)C=CC=C4
2.3,OC1=C(C2=C(O)C(C=CC=C3)=C3N2)NC4=CC=CC=C14
2,CN(C(SSC(N(C)C)=S)=S)C
2.2,O=C1C(C=C(C=C2)S(=O)(O[Na])=O)=C2N/C1=C(C3=O)/NC(C=C4)=C3C=C4S(=O)(O[Na])=O
2.2,O=C1C(C=C(C=C2)S(=O)(O)=O)=C2N/C1=C(C3=O)/NC(C=C4)=C3C=C4S(=O)(O)=O
2.4,O=C1C2=C(N=C3C=C(O)C(O)=CC3=N2)C(=O)C2=C1N=C1C=C(O)C(O)=CC1=N2
2.5,NC1=C(C(C2=NC3=C(C(C(N)=C(C3=O)N)=O)N=C2C1=O)=O)N
2.5,NC1=C(O)C2=NC3=C(O)C(N)=C(N)C(O)=C3N=C2C(O)=C1N
2.2,NC1=C(C(C2=C(C1=O)C=CC=C2)=O)N
2.2,NC1=C(O)C(C=CC=C2)=C2C(O)=C1N
1.7,NC1=CC2=NC3=CC=CC=C3N=C2C=C1N
2.5,O=C1C=C(C(C2=C1C=CC=C2)=O)NC3=CC=C(C=C3)NC4=CC(C5=C(C4=O)C=CC=C5)=O
2.5,OC1=CC(NC2=CC=C(NC3=C(O)C(C=CC=C4)=C4C(O)=C3)C=C2)=C(O)C5=C1C=CC=C5
2.6,O=C1C=C(C(C2=C1C=CC=C2)=O)SC3=CC=C(C=C3)SC4=CC(C5=C(C4=O)C=CC=C5)=O
2.6,OC1=CC(SC2=CC=C(SC3=C(O)C(C=CC=C4)=C4C(O)=C3)C=C2)=C(O)C5=C1C=CC=C5
1.9,O=C1C2=CC=C(C=C2C(C3=C1C=CC=C3)=O)N/C=C4C(/C(C(/C(C\4=O)=C\NC5=CC6=C(C(C7=C(C6=O)C=CC=C7)=O)C=C5)=O)=C/NC8=CC9=C(C(C%10=C(C9=O)C=CC=C%10)=O)C=C8)=O
1.5,N#CC1=C2C=CC=CC2=C(C3=CC=CC=C31)C#N
2.7,CC1=C(C2=C(N1)C=CC=C2)C3=C(NC4=C3C=CC=C4)C
3.2,CNC1=CC=C(C=C1)NC2=CC=C(C=C2)NC3=CC=C(C=C3)NC
3.6,CC(S1)=CC=C1C(S2)=CC=C2C(S3)=CC=C3C4=CC=C(C)S4
3,CC1=CC=C(C)N1
3.7,CC1=CC=C(C)S1
2.2,CC1=C2C(SCCS2)=C(C)S1
0.6,CC1=C(CCCCCC)C(CCCCCC)=C(S1)C
2.6,CSC1=C(C(C(C)=C(C1=O)C)=O)SC
2.1,CSSC1=CC=C(C=C1)SSC
2.05,CSC1=CC=C(C=C1)SC2=CC=C(CC2)SC
3.8,CC1=CC=C(C=C1)N(C2=CC=C(C)C=C2)C3=CC=C(C)C=C3
3.8,CC1=CC=C(N(C2=CC=C(N(C3=CC=C(C=C3)C)C4=CC=C(C=C4)C)C=C2)C5=CC=C(C=C5)C)C=C1
3.97,CC(C=C1)CC=C1NC(C=C2)=CC=C2C3=CC=C(NC4=CC=C(C)C=C4)C=C3
3.7,CC(CC)N1C2=CC=CC=C2C3=C1C=CC=C3
4,N1(C2=CC=CC=C2)C3=CC=CC=C3C4=C1C=CC=C4
4.1,C12=CC=CC=C1N(C3=CC=C(C=C3)N4C5=CC=CC=C5C6=C4C=CC=C6)C7=C2C=CC=C7
4.1,C12=CC=CC=C1C3=C(N2C4=CC5=C(C=C(C=C5)N6C7=CC=CC=C7C8=C6C=CC=C8)C=C4)C=CC=C3
4.3,CC(C=C1)=CC=C1N2C3=CC=CC=C3C(C=C45)=C2C=C4C6=CC=CC=C6N5C7=CC=C(OC)C=C7
3.7,CN1C2=CC=CC=C2C3=C1C=CC=C3
3.7,CN1C2=CC=CC=C2N(C)C3=C1C=CC=C3
4.1,CN1C2=CC=CC=C2SC3=C1C=CC=C3
4.1,C12=CC=CC=C1SC(C=CC=C3)=C3S2
4.2,CN1C2=CC=CC=C2OC3=C1C=CC=C3
4.2,C12=CC=CC=C1OC(C=CC=C3)=C3O2
2,C[N+]1=CC=C(C=C1)C2=CC=C(C=C2)C3=CC=[N+](C=C3)C
2.2,O=C(C[N+]1=CC=C(C=C1)C2=CC=C(C=C2)C3=CC=[N+](C=C3)CC(O[Li])=O)O[Li]
2.5,CC[N+]1=CC=C(C2=CC=[N+](C=C2)CC)C=C1
4,C1=CC2=C3C4=C(C=CC5=C4C4=C(C=CC6=CC=C1C3=C64)C=C5)C=C2
3.3,C1=CSC(=C2SC=CS2)S1
3.2,C1(/SC=CS1)=C2SC3=C(S/C(S3)=C4SC=CS\4)S\2
3.3,C1=CSC(=C2SC3=C(S2)SC(=C2SC4=C(SC(=C5SC=CS5)S4)S2)S3)S1
3.2,CCC(C1=CC2=C(/C(C3=CC=CC=C3/C2=C4SC=CS\4)=C5SC=CS\5)C=C1)C
3.38,O=C1C(C(C1[N+]2CCCC2)=O)[N+]3CCCC3
3.9,CCC(C)(C(NC1=CC2=C(/C(C3=C(/C2=C(C#N)\C#N)C=CC=C3)=C(C#N)\C#N)C=C1)=O)C
3.5,COC1=CC2=C(C3=C(C4=C2C=C(C(OC)=C4)OC)C=C(C(OC)=C3)OC)C=C1OC
3.5,CC(CC)C1=CC2=C(N(C3=C(S2)C=CC=C3)C)C=C1
3.2,O=C(O[Li])C(C=C1NC2=CC=CC=C2)=C(NC3=CC=CC=C3)C=C1C(O[Li])=O
3.6,C=CC1C(C(OC2CC(C)(C)N([O])C(C)(C)C2)=O)C(C(OC3CC(C)(C)N([O])C(C)(C)C3)=O)C(C=C)C1
3.65,CCC(COCC1=CC(C)(C)N([O])C1(C)C)OC
3.65,CC1(C)C=C(C(CC)OC)C(C)(C)N1[O]
3.6,CCC(C1=CC=C(C2=[N+]([O-])C(C)(C)C(C)(C)N2[O])C=C1)C
3.6,O=C(OC1CC(C)(C)N([O])C(C)(C)C1)C(CC)(C)C
3.6,CC(N([O])C(C)(C)C1)(C)CC1OCC(OC)CC
3.6,CC(OC1CC(C)(C)N([O])C(C)(C)C1)CC
2.9,O=C(C(C(C)(C)C)=C/1)C(C(C)(C)C)=CC1=C(C2=CC=C(C(C)CC)C=C2)\C3=CC(C(C)(C)C)=C([O])C(C(C)(C)C)=C3
2.1,CC(CC)C1=CC=C(N(C(C)(C)C)[O])C(C(F)(F)F)=C1
2.2,C/C(C1=CC=C(N(C(C(C)(C)C)=O)[O])C=C1)=C/C
3.08,O=C1C=CC=CC1=O
3.08,OC1=C(O)C=CC=C1
3.08,[Li]OC1=C(O[Li])C=CC=C1
2.55,O=C(C=C1)C=CC1=O
2.55,OC1=CC=C(O)C=C1
2.55,[Li]OC1=CC=C(O[Li])C=C1
3.34,O=C(C=C(C=CC=C1)C1=C2)C2=O
3.34,OC1=CC2=CC=CC=C2C=C1O
3.34,[Li]OC1=CC2=CC=CC=C2C=C1O[Li]
2.88,O=C1C=CC=C2C(C=CC=C21)=O
2.88,OC1=CC=CC2=C(O)C=CC=C21
2.88,[Li]OC1=CC=CC2=C(O[Li])C=CC=C21
2.83,O=C(C1=CC=CC=C1C=C2)C2=O
2.83,OC1=C(O)C=CC2=CC=CC=C21
2.83,[Li]OC1=C(O[Li])C=CC2=CC=CC=C21
2.82,O=C1C=CC(C2=C1)=CC=CC2=O
2.82,OC1=CC2=C(O)C=CC=C2C=C1
2.82,[Li]OC1=CC2=C(O[Li])C=CC=C2C=C1
2.76,O=C1C=CC2=CC(C=CC2=C1)=O
2.76,OC1=CC2=CC=C(O)C=C2C=C1
2.76,[Li]OC1=CC2=CC=C(O[Li])C=C2C=C1
2.33,O=C1C=CC(C2=C1C=CC=C2)=O
2.33,OC1=CC=C(O)C2=CC=CC=C21
2.33,[Li]OC1=CC=C(O[Li])C2=CC=CC=C21
3.47,O=C1C(C=C2C=C3C=CC=CC3=CC2=C1)=O
3.47,OC1=CC2=CC3=CC=CC=C3C=C2C=C1O
3.47,[Li]OC1=CC2=CC3=CC=CC=C3C=C2C=C1O[Li]
2.88,O=C1C=CC=C2C=C3C(C=CC=C3C=C21)=O
2.88,OC1=CC=CC2=CC3=C(O)C=CC=C3C=C21
2.88,[Li]OC1=CC=CC2=CC3=C(O[Li])C=CC=C3C=C21
2.86,O=C1C=CC2=CC(C3=CC2=C1)=CC=CC3=O
2.86,OC1=CC2=CC3=C(O)C=CC=C3C=C2C=C1
2.86,[Li]OC1=CC2=CC3=C(O[Li])C=CC=C3C=C2C=C1
2.83,O=C1C=CC2=CC3=CC(C=CC3=CC2=C1)=O
2.83,OC1=CC2=CC3=CC=C(O)C=C3C=C2C=C1
2.83,[Li]OC1=CC2=CC3=CC=C(O[Li])C=C3C=C2C=C1
2.73,O=C(C1=O)C=CC2=C1C=C3C(C=CC=C3)=C2
2.73,OC1=C(O)C2=CC3=CC=CC=C3C=C2C=C1
2.73,[Li]OC1=C(O[Li])C2=CC3=CC=CC=C3C=C2C=C1
2.59,O=C1C=CC=C(C1=C2)C(C3=C2C=CC=C3)=O
2.59,OC1=CC=CC2=C(O)C3=CC=CC=C3C=C21
2.59,[Li]OC1=CC=CC2=C(O[Li])C3=CC=CC=C3C=C21
2.54,O=C1C=CC(C2=C1)=CC3=CC=CC=C3C2=O
2.54,OC1=CC2=C(O)C3=CC=CC=C3C=C2C=C1
2.54,[Li]OC1=CC2=C(O[Li])C3=CC=CC=C3C=C2C=C1
2.27,O=C1C=CC(C2=C1C=C3C(C=CC=C3)=C2)=O
2.27,OC1=CC=C(O)C2=CC3=CC=CC=C3C=C21
2.27,[Li]OC1=CC=C(O[Li])C2=CC3=CC=CC=C3C=C21
2.08,O=C1C2=CC=CC=C2C(C3=CC=CC=C31)=O
2.08,OC1=C2C(C=CC=C2)=C(O)C3=CC=CC=C31
2.08,[Li]OC1=C2C(C=CC=C2)=C(O[Li])C3=CC=CC=C31
2.74,O=C1C2=CC=CC=C2C3=CC=CC=C3C1=O
2.74,OC1=C(O)C2=CC=CC=C2C3=C1C=CC=C3
2.74,[Li]OC1=C(O[Li])C2=CC=CC=C2C3=C1C=CC=C3
2.91,O=C(C(C=C1)=O)C2=C1C=CC3=C2C=CC=C3
2.91,OC1=C(O)C=CC2=C1C3=CC=CC=C3C=C2
2.91,[Li]OC1=C(O[Li])C=CC2=C1C3=CC=CC=C3C=C2
2.39,O=C(C=CC1=O)C2=C1C=CC3=C2C=CC=C3
2.39,OC1=CC=C(O)C2=C1C3=CC=CC=C3C=C2
2.39,[Li]OC1=CC=C(O[Li])C2=C1C3=CC=CC=C3C=C2
3.2,O=C1C(F)=C(F)C(C(F)=C1F)=O
3,O=C1C(Br)=C(Br)C(C(Br)=C1Br)=O
2.9,O=C1C(C=CC=C2)=C2C(C=C1S(=O)(O[Na])=O)=O
2.8,O=C1C=C(C)C(C=C1C)=O
2.9,O=C1C(C=CC=C2)=C2C(C(N)=C1N)=O
2,CSSSC
2.2,CC1=C(C2SCCS2)C=C(C)C(C3SCCS3)=C1
0.6,O=C1C2=NC3=CC(C)=C(C)C=C3N=C2C(NC)=C1NC
3,O=S(C1=CC(C)=CC=C1NC(C=C2)=CC=C2NC)(O[Na])=O
2,CC1=CC=CC2=C1C(C3=CC=CC(SC)=C3C2=O)=O
2,C=C1C(=N)N=C2N=C(C)C(C)=C3SSC1=C23
2.7,O=C(C1=CC=C2C(N(C(C3=CC=C(C1=C23)C4=O)=O)C)=O)N4CCC
3,C/C=C(C1=CC2=C(/C(C3=CC=CC=C3/C2=C4SC=CS\4)=C5SC=CS\5)C=C1)/C
2.45,O=C(C(C)=CC1=O)C=C1NC
2.1,O=C(C(O[Li])=C(C)C1=O)C(SC)=C1O[Li]
2.1,O=C(C(SC)=C1O)C(O)=C(C1=O)C
2,O=C(C(O[Li])=C(Cl)C1=O)C(Cl)=C1O[Li]
2,OC1=C(Cl)C(C(O)=C(Cl)C1=O)=O
2.6,O=C(C(SC)=C1)C=C(C1=O)C
2.6,O=C(C(SC)=C1SC)C(C)=C(C1=O)C
2.72,O=C(C(SC)=C1SC)C(Cl)=C(C1=O)SC
2.4,CC1=CC=C(C2=C1C(C3=C(C2=O)C(C=CC3=O)=O)=O)SC
2.4,CC1=CC=C(C2=C1C(O[Li])=C3C(C(O[Li])=CC=C3O[Li])=C2O[Li])SC
2.4,CC1=CC=C(C2=C1C(O)=C3C(C(O)=CC=C3O)=C2O)SC
2.6,O=C(C1=CC=C2C3=CC=C4C(N(C(C5=C4C3=C(C6=C2C1=C(C7=O)C=C6)C=C5)=O)C8=CC=C(C=C8)C(O)=O)=O)N7C(C=C9)=CC=C9C(O)=O
2.4,O=C(C1=CC=C(C=C1)N2C(C3=CC=C4C(N(C(C5=C4C3=C(C2=O)C=C5)=O)C6=CC=C(C=C6)C(O)=O)=O)=O)O
2.3,O=C(N(C(C1=CC=C2C(N3C4=C(C(C)C)C=CC=C4C(C)C)=O)=O)C5=C(C(C)C)C=CC=C5C(C)C)C(C=C6)=C1C2=C6C3=O
2.3,O=C(N1C)C2=CC=C3C4=CC=C5C(N(C)C(C6=C5C4=C(C=C6)C7=C3C2=C(C=C7)C1=O)=O)=O
2.5,O=C(N1C)C2=CC=C3C4=CC=C5C(N(C)C(C6=C5C4=C(C=C6)C7=C3C2=C(C=C7Br)C1=O)=O)=O
2.57,O=C(N1C)C2=CC=C3C4=C(Br)C=C5C(N(C)C(C6=C5C4=C(C=C6)C7=C3C2=C(C=C7Br)C1=O)=O)=O
2.6,O=C(N1C)C2=CC=C3C4=C(Br)C=C5C(N(C)C(C6=C5C4=C(C(Br)=C6)C7=C3C2=C(C=C7Br)C1=O)=O)=O
2.6,O=C(N1C)C2=CC(Br)=C3C4=C(Br)C=C5C(N(C)C(C6=C5C4=C(C(Br)=C6)C7=C3C2=C(C=C7Br)C1=O)=O)=O
2.91,O=C(N1C)C2=CC=C3C4=C(C#N)C=C5C(N(C)C(C6=C5C4=C(C=C6)C7=C3C2=C(C=C7C#N)C1=O)=O)=O
2.3,O=C(N1C)C2=CC3=C4C5=C(SS3)C=C6C(N(C)C(C7=C6C5=C8C9=C4C2=C(C=C9SSC8=C7)C1=O)=O)=O
3.5,CC1=CC=C(C=C1)N2C3=C(N(C)C4=C2C=CC=C4)C=CC=C3
3.25,FC1=CC=C(C=C1)N2C3=CC=CC=C3N(C4=CC=CC=C42)C5=CC=CC=C5
3.27,FC1=CC(N2C3=CC=CC=C3N(C4=CC=CC=C42)C5=CC=CC=C5)=CC=C1
3.31,FC1=CC=CC=C1N2C3=CC=CC=C3N(C4=CC=CC=C42)C5=CC=CC=C5
3.35,FC1=C(C2=CC=C1)N(C3=CC=CC=C3)C4=CC=CC=C4N2C5=CC=CC=C5
3.29,FC1=CC=C(N(C2=CC=CC=C2N3C4=CC=CC=C4)C5=CC=CC=C5)C3=C1
3.25,C=CC1=CC=C(N2C3=CC=CC=C3N(C4=CC=CC=C4)C5=CC=CC=C52)C=C1
3.25,C=CC1=CC(N2C3=CC=CC=C3N(C4=CC=CC=C4)C5=CC=CC=C52)=CC=C1
3.24,C=CC1=CC=CC=C1N2C3=CC=CC=C3N(C4=CC=CC=C4)C5=CC=CC=C52
3.45,C=CC1=C(C2=CC=C1)N(C3=CC=CC=C3)C4=CC=CC=C4N2C5=CC=CC=C5
3.28,C=CC1=CC=C(N(C2=CC=CC=C2N3C4=CC=CC=C4)C5=CC=CC=C5)C3=C1
3.29,O=CC1=CC=C(C=C1)N2C3=CC=CC=C3N(C4=CC=CC=C42)C5=CC=CC=C5
3.27,O=CC1=CC(N2C3=CC=CC=C3N(C4=CC=CC=C4)C5=CC=CC=C52)=CC=C1
3.3,O=CC1=CC=CC=C1N2C3=CC=CC=C3N(C4=CC=CC=C4)C5=CC=CC=C52
3.48,O=CC1=C(C2=CC=C1)N(C3=CC=CC=C3)C4=CC=CC=C4N2C5=CC=CC=C5
3.44,O=CC1=CC=C(N(C2=CC=CC=C2N3C4=CC=CC=C4)C5=CC=CC=C5)C3=C1
3.26,ClC1=CC=C(N2C3=CC=CC=C3N(C4=CC=CC=C4)C5=CC=CC=C52)C=C1
3.28,ClC1=CC(N2C3=CC=CC=C3N(C4=CC=CC=C4)C5=CC=CC=C52)=CC=C1
3.3,ClC1=CC=CC=C1N2C3=CC=CC=C3N(C4=CC=CC=C4)C5=CC=CC=C52
3.36,ClC1=C(N(C2=CC=CC=C2N3C4=CC=CC=C4)C5=CC=CC=C5)C3=CC=C1
3.32,ClC1=CC=C(C2=C1)N(C3=CC=CC=C3)C4=CC=CC=C4N2C5=CC=CC=C5
3.26,O=C(C1=CC=C(N2C3=CC=CC=C3N(C4=CC=CC=C4)C5=CC=CC=C52)C=C1)OC
3.3,O=C(C1=CC(N2C3=CC=CC=C3N(C4=CC=CC=C4)C5=CC=CC=C52)=CC=C1)OC
3.25,O=C(C1=CC=CC=C1N2C3=CC=CC=C3N(C4=CC=CC=C4)C5=CC=CC=C52)OC
3.44,O=C(C1=C(N(C2=CC=CC=C2N3C4=CC=CC=C4)C5=CC=CC=C5)C3=CC=C1)OC
3.39,O=C(C1=CC=C(C2=C1)N(C3=CC=CC=C3)C4=CC=CC=C4N2C5=CC=CC=C5)OC
3.28,O=P(C1=CC=C(N2C3=CC=CC=C3N(C4=CC=CC=C4)C5=CC=CC=C52)C=C1)(O)O
3.3,O=P(C1=CC(N2C3=CC=CC=C3N(C4=CC=CC=C4)C5=CC=CC=C52)=CC=C1)(O)O
3.32,O=P(C1=CC=CC=C1N2C3=CC=CC=C3N(C4=CC=CC=C4)C5=CC=CC=C52)(O)O
3.5,O=P(C1=C(N(C2=CC=CC=C2N3C4=CC=CC=C4)C5=CC=CC=C5)C3=CC=C1)(O)O
3.38,O=P(C1=CC=C(C2=C1)N(C3=CC=CC=C3)C4=CC=CC=C4N2C5=CC=CC=C5)(O)O
3.28,N#CC1=CC=C(N2C3=CC=CC=C3N(C4=CC=CC=C4)C5=CC=CC=C52)C=C1
3.29,N#CC1=CC(N2C3=CC=CC=C3N(C4=CC=CC=C4)C5=CC=CC=C52)=CC=C1
3.35,N#CC1=CC=CC=C1N2C3=CC=CC=C3N(C4=CC=CC=C4)C5=CC=CC=C52
3.48,N#CC1=C(N(C2=CC=CC=C2N3C4=CC=CC=C4)C5=CC=CC=C5)C3=CC=C1
3.48,N#CC1=CC=C(C2=C1)N(C3=CC=CC=C3)C4=CC=CC=C4N2C5=CC=CC=C5
3.98,OC1=CC=C(N2C3=CC=CC=C3N(C4=CC=CC=C4)C5=CC=CC=C52)C=C1
3.96,OC1=CC(N2C3=CC=CC=C3N(C4=CC=CC=C4)C5=CC=CC=C52)=CC=C1
3.98,OC1=CC=CC=C1N2C3=CC=CC=C3N(C4=CC=CC=C4)C5=CC=CC=C52
3.96,OC1=C(N(C2=CC=CC=C2N3C4=CC=CC=C4)C5=CC=CC=C5)C3=CC=C1
3.87,OC1=CC=C(C2=C1)N(C3=CC=CC=C3)C4=CC=CC=C4N2C5=CC=CC=C5
3.96,CC1=CC=C(N2C3=CC=CC=C3N(C4=CC=CC=C4)C5=CC=CC=C52)C=C1
3.96,CC1=CC(N2C3=CC=CC=C3N(C4=CC=CC=C4)C5=CC=CC=C52)=CC=C1
3.97,CC1=CC=CC=C1N2C3=CC=CC=C3N(C4=CC=CC=C4)C5=CC=CC=C52
3.91,CC1=C(N(C2=CC=CC=C2N3C4=CC=CC=C4)C5=CC=CC=C5)C3=CC=C1
3.89,CC1=CC=C(C2=C1)N(C3=CC=CC=C3)C4=CC=CC=C4N2C5=CC=CC=C5
3.96,SC1=CC=C(N2C3=CC=CC=C3N(C4=CC=CC=C4)C5=CC=CC=C52)C=C1
3.96,SC1=CC(N2C3=CC=CC=C3N(C4=CC=CC=C4)C5=CC=CC=C52)=CC=C1
4.5,SC1=CC=CC=C1N2C3=CC=CC=C3N(C4=CC=CC=C4)C5=CC=CC=C52
4.1,SC1=C(N(C2=CC=CC=C2N3C4=CC=CC=C4)C5=CC=CC=C5)C3=CC=C1
3.93,SC1=CC=C(C2=C1)N(C3=CC=CC=C3)C4=CC=CC=C4N2C5=CC=CC=C5
3.91,COC1=CC=C(N2C3=CC=CC=C3N(C4=CC=CC=C4)C5=CC=CC=C52)C=C1
3.98,COC1=CC(N2C3=CC=CC=C3N(C4=CC=CC=C4)C5=CC=CC=C52)=CC=C1
3.97,COC1=CC=CC=C1N2C3=CC=CC=C3N(C4=CC=CC=C4)C5=CC=CC=C52
3.92,COC1=C(N(C2=CC=CC=C2N3C4=CC=CC=C4)C5=CC=CC=C5)C3=CC=C1
3.87,COC1=CC=C(C2=C1)N(C3=CC=CC=C3)C4=CC=CC=C4N2C5=CC=CC=C5
2.15,COC1=CC=C(C=C1)C2=NN=C(N=N2)C3=CC=C(OC)C=C3
2.3,CC(C)(C)C1=CC=C(C=C1)C2=NN=C(N=N2)C3=CC=C(C(C)(C)C)C=C3
2.25,C1=CC=C(C2=NN=C(C3=CC=CC=C3)N=N2)C=C1
2.3,FC1=CC=C(C=C1)C2=NN=C(N=N2)C3=CC=C(F)C=C3
2.35,FC(C1=CC=C(C=C1)C2=NN=C(N=N2)C3=CC=C(C(F)(F)F)C=C3)(F)F
3.1,O=S(C1=CC(O[Li])=C(S(=O)(O)=O)C=C1O[Li])(O)=O
3.1,OC1=C(S(=O)(O)=O)C=C(O)C(S(=O)(O)=O)=C1
3.2,C1(N2C3=C(C=CC=C3)N(C4=C2C=CC=C4)C5=CC=CC(N6C7=C(N(C8=C6C=CC=C8)C9=CC=CC=C9)C=CC=C7)=C5)=CC=CC=C1
3.1,C1(N2C3=C(N(C4=CC=C(N5C6=C(C=CC=C6)N(C7=CC=CC=C7)C8=C5C=CC=C8)C=C4)C9=C2C=CC=C9)C=CC=C3)=CC=CC=C1
3.7,COC1=CC=C(C=C1)N2C3=CC4=C(N(C5=C4C=CC=C5)C6=CC=C(C)C=C6)C=C3C7=C2C=CC=C7
3.5,O=C(C1=CC=C(C=C1)N2C3=CC=CC=C3SC4=C2C=CC=C4)O[Li]
2.3,CC(C1=CC2=C(/C(C3=CC=CC=C3/C2=C(C#N)/C#N)=C(C#N)\C#N)C=C1)CC
3.57,CCC(C)C1=CC=C2C(=C1)SC1=C(C=CC=C1)N2C1=C(C)C=CC=C1
3.34,CN(C1=CC=C2N(C)C3=CC=C(C=C3SC2=C1)Br)C4=CC=C(C=C4)N(C)C
